Id,Predicted
5895,0.9306220061727681
5172,0.9777478540656924
6207,0.9392855470425269
7122,0.00037735186124401713
7067,0.0009438355445814755
6173,0.9490125222661973
6705,0.11917628947825712
5889,0.782746992352439
5036,0.13315419416703134
6142,0.8915266075477716
6938,0.9057976272629304
5932,0.8939819932048235
5398,0.9989154139592624
6855,0.98083670786698
6632,0.9996210958774904
5358,0.9138401321597288
5674,0.6213850468736326
5384,0.15725317292812874
5589,0.06845103516335609
5042,0.7926239583180785
6095,0.9952618743658024
7049,0.6638598607946663
6075,0.9989870029284619
6878,0.0027410431113253277
5790,0.0001489069280939576
5532,0.017724983066147778
6118,0.27985453352754786
6442,0.12269602841663924
6554,0.022579502765071775
5973,0.05402432105165367
5043,0.9651946696980954
7195,0.0981224229365315
6746,0.3433504365081427
6793,0.2065739582669322
5940,0.00030840190399844606
5584,0.4202536386968527
5669,0.020137161158416676
7286,0.9864236680140349
5992,0.9411931260883568
6278,0.9703449817894423
6196,0.9697802601081995
6052,0.714486002879776
5354,0.9193759437472283
6076,0.3612226687418145
5134,0.007515624682720568
6147,0.03809962608884553
6237,0.0014968370116476156
5245,0.06929128073131514
5582,0.9989353501429458
6508,0.005695181440882725
4968,0.005820229526841007
6571,0.7486856419873347
5419,0.4341060653997611
6377,0.9543826882656226
6562,0.9724504236686983
6913,0.9997628106210182
6014,0.9862250566853887
5556,0.6525472396955636
6346,0.9122220630607464
6310,0.89222656355599
6763,0.9358369318594132
7051,0.5916892350210929
5117,0.9915119028178773
6338,0.9772780834327974
5719,0.985766830114106
7181,0.41540720576639684
7264,0.8316021247466582
5343,0.993993338464737
7277,0.8934265886861721
6468,0.862710040544522
7037,0.7654537754829175
5782,0.6768860181124154
5930,0.6108725109274298
6791,0.7350354598506946
5332,0.9985728328018966
5491,0.9471680792609577
7129,0.9975459450930518
6948,0.3400422595873307
6962,0.9537993782410441
6766,0.998894544254252
7172,0.9850789956321621
5501,0.9957764990443025
6234,0.9887174588261147
6450,0.9998721116536706
5823,0.9994612616512416
5334,0.7868699006505018
6821,0.9996683931197694
5760,0.9999669477299608
6168,0.9915388753084731
5644,0.9994753578016687
6255,0.0005796464470864701
6660,0.0059965612329895114
5991,0.09385366263904714
5656,0.0018180281320421489
6322,0.01980802132812817
6877,0.01670278965877147
4986,0.21880920748955246
5638,0.007282315813870008
5206,0.020695164150118767
5369,0.004444650608306793
5643,0.6374739520976692
5862,0.8764944020789682
6934,0.000504828343154594
7119,0.011788904218996756
5124,0.0027624627101429833
4989,0.001339276308095498
6028,0.8709215697726574
5486,0.7937257377612589
5338,0.8572958075807096
6239,0.8839864046932142
5287,0.5942914489061876
6320,0.9753654500311038
5815,0.6818036745430414
5154,0.8468859128446445
6490,0.0061307922027540864
5942,0.8193697069675612
7085,0.11102822982443876
6959,0.7825421536572775
5086,0.028768600960662263
6758,0.007490944084527367
5377,0.26488821979219435
6612,0.05346167632400712
5447,0.7806442406710429
6727,0.014679721456393395
7147,0.524630503562271
5158,0.9569323202970105
5147,0.003028321614383362
5015,0.10030888176920028
5346,0.5217074347307658
6415,0.0019399788545515304
4990,0.5211496618028139
6641,0.022626736490615838
7187,0.9961015560212556
5799,0.1289434132516893
7110,0.9296252251094124
5313,0.1830300532137852
7087,0.24680002526999145
5616,0.5843252346194489
6357,0.9676947190797197
5865,0.8689622878684937
5027,0.15506878728587264
5420,0.016608176448160348
6235,0.10182556149993721
5977,0.00010242942741608351
6851,0.00021635845707354816
5531,0.006500033282105067
6824,0.990620103567392
6386,0.9928970680711063
5207,0.03801537994688957
6887,0.08176286624416636
5051,0.9958583502607733
6502,0.9942553057964952
4962,0.9945053440646966
6552,0.15995322183336722
6044,0.2164437483758258
5906,0.1177617033339564
5561,0.01809060327332883
7115,0.030156111984742377
6605,0.007714747459463029
7250,0.9227505361778036
6875,0.9775683616693843
5773,0.7812351056415462
5365,0.10337376719853864
6010,0.00023774074242209384
6399,0.009528862297241723
6748,0.031499557287164096
6088,3.307547210790148e-05
7255,5.645630248927046e-05
6861,0.0018801277871692374
5318,0.001216470841742155
5682,0.13611123970413602
7201,0.14589133807613663
6254,0.427533162066021
7072,0.40795014812716657
6312,0.9927658771397708
5241,0.6645282836206511
5953,0.546640426794087
5072,0.3213499156965015
6970,0.5862623327657862
5774,0.678482564584328
5382,0.44605270386428797
5469,0.9065751665408283
5772,0.2473547689094105
5527,0.7293009029411349
5169,0.9860185493175455
5526,0.9981994928364711
5931,0.7130348451401817
5731,0.11057995117350777
5651,0.9120677727462617
5569,0.9162122318559615
6402,0.978034105199981
6753,6.297095712586588e-05
5585,0.12113602592066826
7046,0.002822847723506288
6486,0.25366044159587087
5893,0.03765733903068375
5868,0.16678349137438517
5281,0.7490680210257934
7100,0.08371678116277809
6866,0.6483799779032942
6436,0.004645057470745697
5784,0.00046414011834912795
5174,0.012338694120470147
6350,0.11845109683359258
5063,3.071355777233072e-06
6249,0.00013464315542671026
5808,0.04764519602079225
6984,0.0003711581459232761
6922,0.00026214663999883355
5367,0.000261928461853742
6625,0.00016032314550931234
5963,0.00024466894422755733
6534,0.002269139953561742
6730,0.0194078122998268
6054,0.00012148952728666685
7295,0.012432324958686174
5878,0.9935268147375388
6655,0.7149944917844885
5956,0.004615485850624138
6926,0.5602182331799235
5140,0.02794732624184606
5520,0.9487322946510978
5110,0.09296207442477217
5681,0.004204254802378115
5698,0.00944354216065378
5210,0.9872351851026533
6059,0.27610969643386396
6569,0.668129063446304
5428,0.999081527690189
7230,0.0005710790140082691
7221,0.018594122541049637
5005,0.35814902669154763
6464,0.024574139699037628
5034,0.8334636069044179
5304,0.06189103506101967
6871,0.9747381076881264
6956,0.9597310500296409
6495,0.4042450752021667
5363,0.018949810344875074
5634,0.561569507640092
5850,0.0014946437575787382
6857,0.9924723455138039
7035,0.0010673585457316253
7253,0.3242818833891458
6544,0.9922738829197792
7202,0.10910047796438285
5683,0.11850623007355189
7167,0.03832950035227004
6055,0.011015366445241315
7199,0.9682653001145591
5758,0.0032306688416285697
5718,0.7472111878869165
5229,0.0027794775591214876
5236,0.0026022147740169975
5360,0.7793787597799753
6755,0.011151710948331006
6819,0.09159352369039253
5041,0.9980638460490513
6104,0.8756873708761047
6643,0.9575941920284078
6083,0.7982361624217503
5293,0.975610525696446
7088,0.008911474933938106
7001,0.006263843915544062
5779,0.005065890410802133
6607,0.627258997654656
5103,0.29228105826560896
6215,0.002647928073048399
7096,0.13627651518403872
5039,0.1200692331701152
6136,0.0058264023532569155
6078,0.04660265602866996
6037,0.9236596691167318
6113,0.014900688792983707
5976,0.016162642545145288
7139,0.8933344253267929
5046,0.06117120657006052
5451,0.0021869074938771433
6856,0.005203957031353195
5253,6.104629871822744e-05
6695,0.04373833228499483
6621,0.9997363095724808
6435,0.10777566886279227
5389,0.08365670536946071
6872,0.0649067286865325
6908,0.0006778860610310451
6942,0.018250846874265512
6665,0.413563226749301
6541,0.049149291248180474
6688,0.009753793544867752
5368,0.005608539782267383
6923,0.005753103016098939
6313,0.6285761043582395
5270,0.6103386991191987
5446,0.8658562867196495
5817,0.32922326833786986
7209,0.11876226913440667
6568,0.5217916914064593
6682,0.952175332198999
5699,0.9914393725914565
7292,0.9972630470792244
5214,0.004725435915703988
6437,0.00011269984771004143
5320,0.003292459379954498
7164,0.0016397649841599494
5221,0.029716982103974998
5856,0.026783195321094487
6353,0.07815221218282818
6677,0.051413090617301094
6242,3.341221528071984e-05
5061,0.002394261376436503
6868,0.017206096362896973
6097,0.08840364420806282
7050,0.9046434287914364
7171,0.022780109458008097
7200,0.029115937620271114
6969,0.2743632900643798
7219,0.18537128792919322
7242,0.5358337176392235
6852,0.9410371346976284
5830,0.40133117473940216
6790,0.0036229247018910275
5265,0.06142958785944554
6007,0.11932695223256098
7279,0.5469040519715405
5463,0.22922117421537427
6355,0.5734727541852049
6675,0.9639083696371264
5620,0.9582451844780332
4988,0.4998477104720187
5765,0.0592696898990621
7091,0.9860612591386453
5933,0.03275304101280359
6470,0.9991198521833108
5841,0.6786668875346838
6574,0.8601790487708293
5525,0.9919460926051714
5435,0.9789439942381286
7168,0.9974634788597877
5909,0.006564626664719604
6859,0.005820825197966135
6539,0.008981433202639824
5226,0.00020679036780395463
5260,0.6350143510060776
6553,0.9757700983169928
6633,0.9982215020478311
7151,0.9614873293930458
5665,0.9958085281475891
6932,0.9999377795434594
7294,0.8681261087828315
6321,0.43082284168607926
6469,0.9762306356356991
5614,0.6813871358330698
4967,0.1647687156453241
